,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,0
0,6.242112349715338,-3.2823678475825764,-0.0770656258447702,0.4676995561967006,1.335680200238678,-1.213002055749497,-1.4012523353257966,-0.15848686860794298,1.6171523950636082,-0.12869185793661483,0.7739219444920936,-0.8695916960475202,-0.3250963077655616,-0.2896657460742065,0.9615829935680404,0.7180792818647823,0.4190441363821886,-0.0401454491774251,-0.37980017473174466,0.6118626906402428,0.3956396976611328,-0.38693476447073,-0.3100339383688269,-0.3751565633555811,-0.09025711830151345,0.17238005872660073,0.43067976968483856,0.024805464452636768,-0.5674071469846096,-0.24536551700593606,0.4958401450426543,0.1785414273081305,-0.047807847319241384,-0.24903650801086255,0.27986183539041076,0.356806299582923,0.38719441925201326,-0.24026599426256595,-0.1312459381145296,-1.3776696849422658,0.5356275738392418,0.4663250337046798,-0.3655318748866036,-0.1255837701022991,-0.10801817351744347,-0.1873168092039716,0.4549367758084598,0.01218859732627079,-0.06781443923798522,-0.06137769834313486,2907.17
1,9.381518354397528,4.6053691218996775,-1.9533563702533536,0.08450525812964774,0.26989080686062383,-1.3305143114715023,-2.8798515360679873,-1.7067426548349114,-1.9762631207196204,0.20182304502242782,0.7795747734086385,-0.2117027189573918,-1.229608504142762,-0.6257295774413685,1.8222684369773527,-0.13828425720536625,-1.2602769472991957,-0.3287333898774898,-0.29409347839817457,0.7073191861544694,-0.376826411060605,0.24846261759892968,-0.3827224532811395,0.8791572713719922,0.808818113216978,0.22112604984241674,-0.3214099485519141,0.33592462352851754,0.7951051666170852,0.03844086159946797,0.2946348679272571,-0.28454663994868346,0.046477720107477916,0.5865689688587329,0.027255124130820874,0.5412649178360837,0.009646570693574635,-0.24539900471820822,-0.12240942672948316,-0.14556665147021464,1.4309032292545631,0.09768431148219447,-0.3314842570955565,-0.2608005498665023,-0.5798166419026032,0.7965104600760644,0.5185300911499587,-0.3449163863968955,0.42163107104696324,-0.06576387270390502,18200.0
2,10.351149542315728,-7.259330789881771,2.193266867441381,2.198858675566381,-0.8613729251636492,-1.1888396425005836,-0.997189811446965,-0.6662923567852848,-1.4928286114968072,0.13168704161755368,-0.47584115429074064,0.9964409363960735,-0.6452314724206754,0.9576611464211413,0.17988211745994195,-0.047637011339367256,0.1084322615911909,1.3508197600889407,-0.24427265319243785,1.2756294639786847,0.6639416424964935,1.1058219788543417,0.29708516502952176,-0.24643898867138495,0.5704577187362048,-1.02453326948146,-0.20866430728621554,-0.12482999746710036,0.10711905338370734,-0.3365109639088665,0.16701133444580052,-0.2570830431405504,-0.024298079924940832,0.16706073114519523,0.7164420512388853,0.0839079911138384,-0.03930694618411591,-0.2525106796256651,-0.9740771601540161,-1.1477510012268008,-0.8096186966516015,0.4024227471900611,-0.21420588876379548,0.16094622471475128,0.003924211968520851,0.0543484206166569,0.021752268514613926,0.2794832594419197,-0.013910973223188114,0.3642880464429968,2998.37
3,9.057359780323342,-5.584748244837021,0.49427597550719343,3.2845366280919794,1.0267851861393114,-1.7710780834803428,-2.0259202943728214,-1.1027232463915797,-0.7814512637134197,-0.5447295581398832,-0.2100009485740122,-0.3940653830024998,-0.7032773364983171,0.25435833836706867,0.49560874315003867,0.3390710164814234,0.31469618097749436,0.4400740745189172,0.36119582793735017,0.8097662366859923,-0.272327597939547,0.3946807351915762,-0.27445990802269343,-0.35023343705357357,0.5838570718504659,-0.3287879794501223,-0.3574961324747038,-0.8003930000251052,-0.32329522298106006,0.010569311770626639,-0.1851413130001806,-0.1172271827914097,-0.09958077607494392,0.0033741667587737084,0.3253530095581273,-1.0435757655410598,-0.6043591222919213,-0.76079538871819,-0.9397533219506132,-0.39785200784772884,0.33195903843880686,0.04380744118165436,0.5207165143329109,0.14662860375284284,0.5285842900574569,0.07076778342618162,0.05294924074710464,-0.06072564634691344,0.4185484251540419,-0.08644925956820461,3994.3
4,10.775036284064988,1.1940641488112893,0.648430833365611,0.9242098919420094,1.323784260350827,-1.7447914827998807,-0.7825552891607508,-0.735085212101572,-0.5293477553297002,-0.9922698346734314,0.6095933461546531,1.845482696224415,0.7743317286121272,-1.1898705401123082,0.6431988623530009,0.18099169571484283,-1.0830803186963542,-0.5578732571207212,-0.30243200166222783,-0.8002051312914972,-0.07600640315674595,1.2889760043041858,-0.9108793277958807,-1.299039366941464,0.3424514425543162,-0.49873706706856114,-0.23982162032994775,-0.08524943350722847,0.7153024432645247,-0.8644419036410225,0.8312372004482038,0.10819924173693385,-0.7683690319836889,0.17637996689549826,-0.211012670680159,0.6270094321858306,0.473304722450688,-0.11560460815005857,0.07052772647333572,-0.6093145746931302,-0.7121911482674964,0.26994892669784076,0.25873996668168986,0.6695030867958592,-0.49804557235413394,-0.17424544850595547,-0.2383301535545267,-0.29180303713314376,0.24738146938447583,-0.34987319156070573,2025.73
5,-5.268156917191,-3.3203596695970563,-0.29684120154375926,-3.1235295642498966,2.8381335924073174,-0.08110468504182847,0.4931170485960872,-0.7383875303618892,-2.051465352072893,-0.8865160454248133,-1.8456325996252243,-0.6700968409638528,3.3163999155524806,0.664393597154811,1.7246945545767207,-1.5895097760261097,0.0412089788856449,-0.7582586499068572,-0.22616090168774097,1.603131815517444,-0.6137190145080205,-0.7574471237745288,1.2406748965731196,0.31270850447211557,0.5408122620229295,-1.1065338804954417,0.07033843310893814,-0.13406125958143492,-0.9206388692399148,-0.03437649681264926,-1.224340491099103,0.10945256513442986,0.16597565215311386,-0.27714187592369466,-0.23593129936867416,1.0392374788451768,0.25802081138546484,-0.36426598382611314,0.14258068880577668,-0.29274886663347977,0.010132496127508939,0.8538778726792566,-0.8906767940446151,0.7183864376443158,-0.23979153376332307,-0.5864467588599148,0.1071970709106752,-0.6852598655842124,-0.35482912928612875,0.7928984439447204,794.36
6,9.133856190106673,5.292821332605679,-0.1817647438583756,1.7027644632894234,1.8977461197525238,-2.2109398706197987,-0.6628908084562065,-0.5663024720825165,0.7031080186305063,-0.7873474103646764,0.7799836679423916,0.45704063274615564,0.9261076103176243,-0.4279995260099294,0.893662167849565,0.5536429396114311,-0.26628144761293493,-0.3718035742214304,-0.8193358269969044,-0.170439196592301,0.5001327415796225,-0.08661018286385525,0.07085900670595238,-0.961740913606678,0.39355846329835537,-0.35313213693603723,-0.5635314436300293,-0.3865936729903447,0.27553996895139726,-0.8176770365178041,0.4655366829357982,0.6760035956338335,0.2419622481392625,-0.11976449730011333,-0.3468806875393165,0.09567814594206137,0.021642538462682326,-0.15296127406895238,0.4116176007151907,-0.6648722493059641,-0.09355714649401672,0.09364324567063864,0.23836665473945262,-0.1896937354257906,-0.5602894424893109,-0.7788768151203669,-0.40953304445765215,-0.20957682376147013,0.4307018148631708,-0.45112101548231265,5860.61
7,8.532658821800306,-2.3457610432807625,-1.7403274874747987,3.6293880074078,1.3419785953836407,-3.2322323775104156,-1.4215568200783923,-2.0593478764995905,-1.359920609793973,0.8044242339639261,0.46298757525808554,0.2658267692713326,0.41458216294906225,-0.45721960393593314,0.7227593993595163,-0.7459799581205591,0.3024622595758155,0.5069011595500297,0.06895203720153809,-0.9258638287012712,0.7520942532615226,0.33320520974081935,0.17037502682501648,-0.7108761476747156,0.6168194282059457,-1.0079211541017277,-0.4410108598812867,-0.9129884329588838,-0.10043535407868227,0.1582567043036846,0.30741992423992864,0.2685229528873722,0.14845841638198712,-0.2722072440052066,-0.3547320284737436,-0.44520787271975604,-0.15477863455221993,-0.6760443130279207,-0.6976692668433674,-0.440892146704995,-0.4914431386594609,0.3399075803172519,0.07483066903044244,-0.30966358726691195,-0.34379869890773385,-0.20581857041527873,0.004725711915141331,0.13012665409727164,-0.13309880905091032,0.4780311688163178,8354.2
8,10.641850177411396,-1.074368909294198,-1.5042188663234186,4.037223555689621,0.8430282476937964,-1.8604906533378922,-0.7875133269117346,-2.429860289353157,-0.24803875167879144,-0.7490101366958454,0.6798336135327562,-0.11445490880841419,0.6497252054638898,-0.3750499422295005,-0.20545292119236588,-0.3811950803064887,0.01299013827882517,0.3444020414874124,0.1272326126780121,0.4073387558904896,0.4899507395475511,-0.3827138210638318,0.34296108600266195,-0.8399679663470395,0.37556580638359927,-0.4474744003442036,-0.7208037035073113,-0.4988397811889069,-0.22469106365620262,-0.4184574148683892,0.08073278653388538,0.3163188709805734,0.04623338396565008,0.17742451536404102,-0.5451727140189397,-0.26479127122327717,-0.3662271982542719,-0.6483920817054482,-0.6821246134493137,-0.7255600949763908,-0.3644831209084626,0.41241864887098156,0.2522955113034876,0.23575239756099076,-0.09621762802009763,-0.4025958200201291,-0.5650661827212653,-0.1051399667059971,0.5461359450366768,-0.19239303254531515,2898.81
